Date/Time,BEDROOM2.2:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BEDROOM2.2:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),BEDROOM2.2:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 04/12  02:00:00,0.0,0.0,-0.8055641282600066 
 04/12  03:00:00,0.0,0.0,-0.8578906921808043 
 04/12  04:00:00,0.0,0.0,-0.9046227376552891 
 04/12  05:00:00,0.0,0.0,-0.9557580594436027 
 04/12  06:00:00,0.0,0.0,-1.0077429289204534 
 04/12  07:00:00,0.0,0.0,-1.0376372253977469 
 04/12  08:00:00,0.0,0.0,-1.0550558385066105 
 04/12  09:00:00,0.0,0.0,-1.0177742270667878 
 04/12  10:00:00,0.0,0.0,-0.9369892410968805 
 04/12  11:00:00,0.0,0.0,-0.82769270843301 
 04/12  12:00:00,0.0,0.0,-0.6950018926164169 
 04/12  13:00:00,0.0,0.0,-0.5552879624527375 
 04/12  14:00:00,0.0,0.0,-0.40820408710548286 
 04/12  15:00:00,0.0,0.0,-0.2966542200240583 
 04/12  16:00:00,0.0,0.0,-0.1993603074859887 
 04/12  17:00:00,0.0,0.0,-0.09104564125570403 
 04/12  18:00:00,0.0,56991.090232866256,-0.009933328065534224 
 04/12  19:00:00,0.0,169930.71812400744,-0.000425664275744689 
 04/12  20:00:00,0.0,0.0,-0.031822622120989508 
 04/12  21:00:00,0.0,0.0,-0.0910213983139943 
 04/12  22:00:00,0.0,0.0,-0.09149212024774134 
 04/12  23:00:00,0.0,0.0,-0.053840453024377569 
 04/12  24:00:00,0.0,0.0,-0.10666263676648723 
 04/13  01:00:00,0.0,0.0,-0.22272520689261064 
 04/13  02:00:00,0.0,0.0,-0.3880846292880644 
 04/13  03:00:00,0.0,0.0,-0.5362473746476437 
 04/13  04:00:00,0.0,0.0,-0.6686206838648687 
 04/13  05:00:00,0.0,0.0,-0.7661521742318078 
 04/13  06:00:00,0.0,0.0,-0.8263375847411144 
 04/13  07:00:00,0.0,0.0,-0.9427381891329119 
 04/13  08:00:00,0.0,0.0,-0.9976316796136907 
 04/13  09:00:00,0.0,0.0,-1.0175843838042609 
 04/13  10:00:00,0.0,0.0,-1.060188475827252 
 04/13  11:00:00,0.0,0.0,-1.1114155555342618 
 04/13  12:00:00,0.0,0.0,-1.1249961826683995 
 04/13  13:00:00,0.0,0.0,-1.0982987761815193 
 04/13  14:00:00,0.0,0.0,-1.0444951003929313 
 04/13  15:00:00,0.0,0.0,-0.9991027520538307 
 04/13  16:00:00,0.0,0.0,-0.9789166486380784 
 04/13  17:00:00,0.0,0.0,-0.9932445274040942 
 04/13  18:00:00,0.0,0.0,-1.029930957136636 
 04/13  19:00:00,0.0,0.0,-1.0639238760525314 
 04/13  20:00:00,0.0,0.0,-1.101287379625321 
 04/13  21:00:00,0.0,0.0,-1.0828310254115217 
 04/13  22:00:00,0.0,0.0,-1.074905930836885 
 04/13  23:00:00,0.0,0.0,-1.0617118110441662 
 04/13  24:00:00,0.0,0.0,-1.1181731851671147 
 04/14  01:00:00,0.0,0.0,-1.1940387351659714 
 04/14  02:00:00,0.0,0.0,-1.2738452835704109 
 04/14  03:00:00,0.0,0.0,-1.3385325446959518 
 04/14  04:00:00,0.0,0.0,-1.3946816393277047 
 04/14  05:00:00,0.0,0.0,-1.3805747693412108 
 04/14  06:00:00,0.0,0.0,-1.069647175230204 
 04/14  07:00:00,0.0,0.0,-1.2876792424252277 
 04/14  08:00:00,0.0,0.0,-1.4285814118665639 
 04/14  09:00:00,0.0,0.0,-1.4497634076554887 
 04/14  10:00:00,0.0,0.0,-1.4646972641589078 
 04/14  11:00:00,0.0,0.0,-1.4839682919581133 
 04/14  12:00:00,0.0,0.0,-1.502217246225817 
 04/14  13:00:00,0.0,0.0,-1.5149278784850427 
 04/14  14:00:00,0.0,0.0,-1.535948324013468 
 04/14  15:00:00,0.0,0.0,-1.55121963105085 
 04/14  16:00:00,0.0,0.0,-1.5551769062114143 
 04/14  17:00:00,0.0,0.0,-1.753506159888694 
 04/14  18:00:00,0.0,0.0,-1.7849521333438739 
 04/14  19:00:00,0.0,0.0,-1.7833448411076834 
 04/14  20:00:00,0.0,0.0,-1.7835197393257803 
 04/14  21:00:00,0.0,0.0,-1.7289914348083966 
 04/14  22:00:00,0.0,0.0,-1.714282586403308 
 04/14  23:00:00,0.0,0.0,-1.7073056038996593 
 04/14  24:00:00,0.0,0.0,-1.7455773505623582 
 04/15  01:00:00,0.0,0.0,-1.7750607401281103 
 04/15  02:00:00,0.0,0.0,-1.8018249052206357 
 04/15  03:00:00,0.0,0.0,-1.7754899143278978 
 04/15  04:00:00,0.0,0.0,-1.5339142380883198 
 04/15  05:00:00,0.0,0.0,-1.503173600380559 
 04/15  06:00:00,0.0,0.0,-1.5137224915234276 
 04/15  07:00:00,0.0,0.0,-1.7368335095452932 
 04/15  08:00:00,0.0,0.0,-1.8735679093100344 
 04/15  09:00:00,0.0,0.0,-1.8852880271662907 
 04/15  10:00:00,0.0,0.0,-1.8840387102788177 
 04/15  11:00:00,0.0,0.0,-1.8761506556686174 
 04/15  12:00:00,0.0,0.0,-1.9473112738318573 
 04/15  13:00:00,0.0,0.0,-2.0161682053471399 
 04/15  14:00:00,0.0,0.0,-1.997785124450018 
 04/15  15:00:00,0.0,0.0,-1.9788715142007237 
 04/15  16:00:00,0.0,0.0,-1.956687136715203 
 04/15  17:00:00,0.0,0.0,-1.950482508929398 
 04/15  18:00:00,0.0,0.0,-1.9483079570641784 
 04/15  19:00:00,0.0,0.0,-1.9380759326549555 
 04/15  20:00:00,0.0,0.0,-1.9413899730527354 
 04/15  21:00:00,0.0,0.0,-1.9039110089942684 
 04/15  22:00:00,0.0,0.0,-1.888594640347352 
 04/15  23:00:00,0.0,0.0,-1.8819443169221546 
 04/15  24:00:00,0.0,0.0,-1.9283531183275527 
 04/16  01:00:00,0.0,0.0,-1.9625712971345136 
 04/16  02:00:00,0.0,0.0,-1.981705728430577 
 04/16  03:00:00,0.0,0.0,-2.005750135098675 
 04/16  04:00:00,12122.152455770518,9.952039192739903e-11,-2.040422949123508 
 04/16  05:00:00,114322.76003755233,5.291767024573346e-9,-2.0563310112308867 
 04/16  06:00:00,0.0,0.0,-1.9299538499589808 
 04/16  07:00:00,0.0,0.0,-1.9874498872134799 
 04/16  08:00:00,0.0,0.0,-2.0954459295157918 
 04/16  09:00:00,0.0,0.0,-2.1109282320456375 
 04/16  10:00:00,0.0,0.0,-2.122466813964815 
 04/16  11:00:00,0.0,0.0,-2.2666948902672354 
 04/16  12:00:00,0.0,0.0,-2.2836543413645926 
 04/16  13:00:00,0.0,0.0,-2.2785098567250214 
 04/16  14:00:00,0.0,0.0,-2.250348340749644 
 04/16  15:00:00,0.0,0.0,-2.1904023497019549 
 04/16  16:00:00,0.0,0.0,-2.0975689238851986 
 04/16  17:00:00,0.0,0.0,-1.9875632983396623 
 04/16  18:00:00,0.0,0.0,-1.8854694439663476 
 04/16  19:00:00,0.0,0.0,-1.8274106584286485 
 04/16  20:00:00,0.0,0.0,-1.8618328733255334 
 04/16  21:00:00,0.0,0.0,-1.929431752051392 
 04/16  22:00:00,0.0,0.0,-1.9855346719475724 
 04/16  23:00:00,0.0,0.0,-2.013594789831068 
 04/16  24:00:00,0.0,0.0,-2.0704501056651636 
 04/17  01:00:00,0.0,0.0,-2.1002398049487716 
 04/17  02:00:00,0.0,0.0,-2.1045501009870328 
 04/17  03:00:00,0.0,0.0,-2.104984507533505 
 04/17  04:00:00,0.0,0.0,-2.1065910937632976 
 04/17  05:00:00,18120.472169581066,1.5047962875769373e-10,-2.114830192907723 
 04/17  06:00:00,60315.258920605076,2.1087132040520375e-9,-2.113238604191925 
 04/17  07:00:00,0.0,0.0,-2.1825439947556646 
 04/17  08:00:00,0.0,0.0,-2.2285524778353738 
 04/17  09:00:00,0.0,0.0,-2.2176472727969327 
 04/17  10:00:00,0.0,0.0,-2.192036864045659 
 04/17  11:00:00,0.0,0.0,-2.171380174181864 
 04/17  12:00:00,0.0,0.0,-2.137668466200316 
 04/17  13:00:00,0.0,0.0,-2.0662752524686196 
 04/17  14:00:00,0.0,0.0,-1.934225043068975 
 04/17  15:00:00,0.0,0.0,-1.7255695161138125 
 04/17  16:00:00,0.0,0.0,-1.471318705821896 
 04/17  17:00:00,0.0,0.0,-1.3303967804675435 
 04/17  18:00:00,0.0,0.0,-1.2893723310574146 
 04/17  19:00:00,0.0,0.0,-1.288372295995286 
 04/17  20:00:00,0.0,0.0,-1.3471127385148046 
 04/17  21:00:00,0.0,0.0,-1.4437786975348013 
 04/17  22:00:00,0.0,0.0,-1.507316512366711 
 04/17  23:00:00,0.0,0.0,-1.5349432512312107 
 04/17  24:00:00,0.0,0.0,-1.6153335056173835 
 04/18  01:00:00,0.0,0.0,-1.6860598866314625 
 04/18  02:00:00,0.0,0.0,-1.7297573786577818 
 04/18  03:00:00,0.0,0.0,-1.7706885333603602 
 04/18  04:00:00,0.0,0.0,-1.813541855292193 
 04/18  05:00:00,0.0,0.0,-1.851459843765649 
 04/18  06:00:00,0.0,0.0,-1.8824636065886953 
 04/18  07:00:00,0.0,0.0,-1.9072333538626996 
 04/18  08:00:00,0.0,0.0,-1.9239957850924699 
 04/18  09:00:00,0.0,0.0,-1.917203379961177 
 04/18  10:00:00,0.0,0.0,-1.9029193332301898 
 04/18  11:00:00,0.0,0.0,-1.8707122544019773 
 04/18  12:00:00,0.0,0.0,-1.811292577643909 
 04/18  13:00:00,0.0,0.0,-1.698932999107953 
 04/18  14:00:00,0.0,0.0,-1.5307592803768047 
 04/18  15:00:00,0.0,0.0,-1.34507926974984 
 04/18  16:00:00,0.0,0.0,-1.1377758452421352 
 04/18  17:00:00,0.0,0.0,-0.9922693228189776 
 04/18  18:00:00,0.0,0.0,-0.949567778564744 
 04/18  19:00:00,0.0,0.0,-0.9460894959663777 
 04/18  20:00:00,0.0,0.0,-0.9819283999874744 
 04/18  21:00:00,0.0,0.0,-1.0360568985006858 
 04/18  22:00:00,0.0,0.0,-1.090545010604512 
 04/18  23:00:00,0.0,0.0,-1.121341711333224 
 04/18  24:00:00,0.0,0.0,-1.1859540814428993 
 04/19  01:00:00,0.0,0.0,-1.2522630107371085 
 04/19  02:00:00,0.0,0.0,-1.3115674007965486 
 04/19  03:00:00,0.0,0.0,-1.3712341989047126 
 04/19  04:00:00,0.0,0.0,-1.4314391232418636 
 04/19  05:00:00,0.0,0.0,-1.4787568263843423 
 04/19  06:00:00,0.0,0.0,-1.5233851977423656 
 04/19  07:00:00,0.0,0.0,-1.5487105657915073 
 04/19  08:00:00,0.0,0.0,-1.568573426254397 
 04/19  09:00:00,0.0,0.0,-1.558131941603912 
 04/19  10:00:00,0.0,0.0,-1.5122066262066767 
 04/19  11:00:00,0.0,0.0,-1.3949678654154072 
 04/19  12:00:00,0.0,0.0,-1.2034172075104058 
 04/19  13:00:00,0.0,0.0,-1.0294658498465795 
 04/19  14:00:00,0.0,0.0,-0.8610440594895397 
 04/19  15:00:00,0.0,0.0,-0.7300528104454445 
 04/19  16:00:00,0.0,0.0,-0.6613436582917975 
 04/19  17:00:00,0.0,0.0,-0.6225200988595523 
 04/19  18:00:00,0.0,0.0,-0.6337633663582607 
 04/19  19:00:00,0.0,0.0,-0.6082823908391402 
 04/19  20:00:00,0.0,0.0,-0.6237785957410206 
 04/19  21:00:00,0.0,0.0,-0.6495454598510868 
 04/19  22:00:00,0.0,0.0,-0.6363539474952401 
 04/19  23:00:00,0.0,0.0,-0.6073437177366899 
 04/19  24:00:00,0.0,0.0,-0.6328576595462595 
 04/20  01:00:00,0.0,0.0,-0.6737613681666458 
 04/20  02:00:00,0.0,0.0,-0.7222689069588222 
 04/20  03:00:00,0.0,0.0,-0.7816823983325245 
 04/20  04:00:00,0.0,0.0,-0.8568151113563682 
 04/20  05:00:00,0.0,0.0,-0.934788032199805 
 04/20  06:00:00,0.0,0.0,-1.003997819251145 
 04/20  07:00:00,0.0,0.0,-1.0958866544057389 
 04/20  08:00:00,0.0,0.0,-1.156928053028521 
 04/20  09:00:00,0.0,0.0,-1.183411805480313 
 04/20  10:00:00,0.0,0.0,-1.1921801715642886 
 04/20  11:00:00,0.0,0.0,-1.2091899949454038 
 04/20  12:00:00,0.0,0.0,-1.2393519396775053 
 04/20  13:00:00,0.0,0.0,-1.2617188376457618 
 04/20  14:00:00,0.0,0.0,-1.2640614532895674 
 04/20  15:00:00,0.0,0.0,-1.2567408482482816 
 04/20  16:00:00,0.0,0.0,-1.2407224772916097 
 04/20  17:00:00,0.0,0.0,-1.2243918879765117 
 04/20  18:00:00,0.0,0.0,-1.201931463059828 
 04/20  19:00:00,0.0,0.0,-1.1572285693890199 
 04/20  20:00:00,0.0,0.0,-1.1229476814065838 
 04/20  21:00:00,0.0,0.0,-1.0795113156030328 
 04/20  22:00:00,0.0,0.0,-1.0425924522726978 
 04/20  23:00:00,0.0,0.0,-1.0164417252046332 
 04/20  24:00:00,0.0,0.0,-1.0507687834615869 
 04/21  01:00:00,0.0,0.0,-1.0786143379774703 
 04/21  02:00:00,0.0,0.0,-1.0929916489464469 
 04/21  03:00:00,0.0,0.0,-1.113708003661113 
 04/21  04:00:00,0.0,0.0,-1.130672125195703 
 04/21  05:00:00,0.0,0.0,-1.1479381344525988 
 04/21  06:00:00,0.0,0.0,-1.168287573337385 
 04/21  07:00:00,0.0,0.0,-1.2334900248260788 
 04/21  08:00:00,0.0,0.0,-1.2575168094133283 
 04/21  09:00:00,0.0,0.0,-1.2490998251882144 
 04/21  10:00:00,0.0,0.0,-1.2257358519381903 
 04/21  11:00:00,0.0,0.0,-1.1932520614448584 
 04/21  12:00:00,0.0,0.0,-1.1471501264251505 
 04/21  13:00:00,0.0,0.0,-1.0548189013162635 
 04/21  14:00:00,0.0,0.0,-0.9067314834741154 
 04/21  15:00:00,0.0,0.0,-0.6966014147940909 
 04/21  16:00:00,0.0,0.0,-0.427623042740946 
 04/21  17:00:00,0.0,0.0,-0.2665339219245392 
 04/21  18:00:00,0.0,0.0,-0.2783577291448625 
 04/21  19:00:00,0.0,0.0,-0.28341128203754875 
 04/21  20:00:00,0.0,0.0,-0.3464183153362538 
 04/21  21:00:00,0.0,0.0,-0.4607938950474688 
 04/21  22:00:00,0.0,0.0,-0.5257991106166446 
 04/21  23:00:00,0.0,0.0,-0.5569519494229802 
 04/21  24:00:00,0.0,0.0,-0.6354459828456214 
 04/22  01:00:00,0.0,0.0,-0.6925124648266763 
 04/22  02:00:00,0.0,0.0,-0.7229262766684713 
 04/22  03:00:00,0.0,0.0,-0.7559973739474459 
 04/22  04:00:00,0.0,0.0,-0.7798650403444154 
 04/22  05:00:00,0.0,0.0,-0.8133423457494828 
 04/22  06:00:00,0.0,0.0,-0.8549134904005098 
 04/22  07:00:00,0.0,0.0,-0.9294913034934846 
 04/22  08:00:00,0.0,0.0,-0.9525088692690908 
 04/22  09:00:00,0.0,0.0,-0.9107293575498331 
 04/22  10:00:00,0.0,0.0,-0.8473453393597046 
 04/22  11:00:00,0.0,0.0,-0.7952907670455289 
 04/22  12:00:00,0.0,0.0,-0.7305191166239116 
 04/22  13:00:00,0.0,0.0,-0.6410405408642763 
 04/22  14:00:00,0.0,0.0,-0.5228384770395397 
 04/22  15:00:00,0.0,0.0,-0.33099057026648939 
 04/22  16:00:00,0.0,0.0,-0.0929976937236075 
 04/22  17:00:00,0.0,0.0,-0.057634260844502339 
 04/22  18:00:00,0.0,0.0,-0.059884992068258899 
 04/22  19:00:00,0.0,0.0,-0.007834880883047149 
 04/22  20:00:00,0.0,0.0,0.05942662958750744 
 04/22  21:00:00,0.0,27993.59677224058,0.0049455026886349689 
 04/22  22:00:00,0.0,0.0,0.01782314407231248 
 04/22  23:00:00,0.0,0.0,0.05505760421148333 
 04/22  24:00:00,0.0,0.0,0.022886142166277516 
 04/23  01:00:00,0.0,0.0,-0.020942017756181379 
 04/23  02:00:00,0.0,0.0,-0.06885670194004345 
 04/23  03:00:00,0.0,0.0,-0.11392518152487336 
 04/23  04:00:00,0.0,0.0,-0.15114974285499595 
 04/23  05:00:00,0.0,0.0,-0.17218355439545508 
 04/23  06:00:00,0.0,0.0,-0.1826365395976741 
 04/23  07:00:00,0.0,0.0,-0.19674643582539728 
 04/23  08:00:00,0.0,0.0,-0.2028731554203298 
 04/23  09:00:00,0.0,0.0,-0.21240079843977598 
 04/23  10:00:00,0.0,0.0,-0.23510454120581268 
 04/23  11:00:00,0.0,0.0,-0.27424011878743589 
 04/23  12:00:00,0.0,0.0,-0.3139247146155549 
 04/23  13:00:00,0.0,0.0,-0.35274597064351256 
 04/23  14:00:00,0.0,0.0,-0.38356836104813099 
 04/23  15:00:00,0.0,0.0,-0.4088658283736637 
 04/23  16:00:00,0.0,0.0,-0.419736437332537 
 04/23  17:00:00,0.0,0.0,-0.41488311379249467 
 04/23  18:00:00,0.0,0.0,-0.39137978078356647 
 04/23  19:00:00,0.0,0.0,-0.34727030382942716 
 04/23  20:00:00,0.0,0.0,-0.3021548984355632 
 04/23  21:00:00,0.0,0.0,-0.25682191939395118 
 04/23  22:00:00,0.0,0.0,-0.2255349842379671 
 04/23  23:00:00,0.0,0.0,-0.20691923747804065 
 04/23  24:00:00,0.0,0.0,-0.26122502604412825 
 04/24  01:00:00,0.0,0.0,-0.3123481586109169 
 04/24  02:00:00,0.0,0.0,-0.3462229494842961 
 04/24  03:00:00,0.0,0.0,-0.385550110082021 
 04/24  04:00:00,0.0,0.0,-0.42854837054410019 
 04/24  05:00:00,0.0,0.0,-0.4742764514768196 
 04/24  06:00:00,0.0,0.0,-0.5088412957220893 
 04/24  07:00:00,0.0,0.0,-0.5904106197358261 
 04/24  08:00:00,0.0,0.0,-0.6244423907096764 
 04/24  09:00:00,0.0,0.0,-0.617348417521012 
 04/24  10:00:00,0.0,0.0,-0.6025234832807571 
 04/24  11:00:00,0.0,0.0,-0.595028678039507 
 04/24  12:00:00,0.0,0.0,-0.5863981542812098 
 04/24  13:00:00,0.0,0.0,-0.5727071198326441 
 04/24  14:00:00,0.0,0.0,-0.5449352369099212 
 04/24  15:00:00,0.0,0.0,-0.49642310758802279 
 04/24  16:00:00,0.0,0.0,-0.4191879064655726 
 04/24  17:00:00,0.0,0.0,-0.3268590384838095 
 04/24  18:00:00,0.0,0.0,-0.2336500423896751 
 04/24  19:00:00,0.0,0.0,-0.19848102909497415 
 04/24  20:00:00,0.0,0.0,-0.24223104636106214 
 04/24  21:00:00,0.0,0.0,-0.29063728589264939 
 04/24  22:00:00,0.0,0.0,-0.29377297846910369 
 04/24  23:00:00,0.0,0.0,-0.2670902465863237 
 04/24  24:00:00,0.0,0.0,-0.3306039252209149 
 04/25  01:00:00,0.0,0.0,-0.40276148764117755 
 04/25  02:00:00,0.0,0.0,-0.46600167427041597 
 04/25  03:00:00,0.0,0.0,-0.5076064925731545 
 04/25  04:00:00,0.0,0.0,-0.5241489626515986 
 04/25  05:00:00,0.0,0.0,-0.5283587519669799 
 04/25  06:00:00,0.0,0.0,-0.5431272908084583 
 04/25  07:00:00,0.0,0.0,-0.5584589468063684 
 04/25  08:00:00,0.0,0.0,-0.586755051853067 
 04/25  09:00:00,0.0,0.0,-0.6146932149063805 
 04/25  10:00:00,0.0,0.0,-0.6558064500082331 
 04/25  11:00:00,0.0,0.0,-0.687872846664389 
 04/25  12:00:00,0.0,0.0,-0.7135688411418995 
 04/25  13:00:00,0.0,0.0,-0.739542429102799 
 04/25  14:00:00,0.0,0.0,-0.7570453367924063 
 04/25  15:00:00,0.0,0.0,-0.7740642637588157 
 04/25  16:00:00,0.0,0.0,-0.7968486732762606 
 04/25  17:00:00,0.0,0.0,-0.8324448813413674 
 04/25  18:00:00,0.0,0.0,-0.8726336376980382 
 04/25  19:00:00,0.0,0.0,-0.8717074879830929 
 04/25  20:00:00,0.0,0.0,-0.8661551630097548 
 04/25  21:00:00,0.0,0.0,-0.8554882124484058 
 04/25  22:00:00,0.0,0.0,-0.832263891314956 
 04/25  23:00:00,0.0,0.0,-0.7957824040614455 
 04/25  24:00:00,0.0,0.0,-0.8038148517565561 
 04/26  01:00:00,0.0,0.0,-0.8133664145849993 
 04/26  02:00:00,0.0,0.0,-0.8427142658526261 
 04/26  03:00:00,0.0,0.0,-0.8872132388072438 
 04/26  04:00:00,0.0,0.0,-0.937588647681641 
 04/26  05:00:00,0.0,0.0,-0.9924180875833056 
 04/26  06:00:00,0.0,0.0,-1.09446939224916 
 04/26  07:00:00,0.0,0.0,-1.2231454059679719 
 04/26  08:00:00,0.0,0.0,-1.376667324898293 
 04/26  09:00:00,0.0,0.0,-1.1275300161012128 
 04/26  10:00:00,0.0,0.0,-1.123138965186841 
 04/26  11:00:00,0.0,0.0,-1.1720674346093816 
 04/26  12:00:00,0.0,0.0,-1.2062458205786269 
 04/26  13:00:00,0.0,0.0,-1.231388634185112 
 04/26  14:00:00,0.0,0.0,-1.237860599949414 
 04/26  15:00:00,0.0,0.0,-1.2400491720710887 
 04/26  16:00:00,0.0,0.0,-1.2600116745064983 
 04/26  17:00:00,0.0,0.0,-1.2890105798806775 
 04/26  18:00:00,0.0,0.0,-1.311283505167822 
 04/26  19:00:00,0.0,0.0,-1.2988861651928697 
 04/26  20:00:00,0.0,0.0,-1.2887474140835376 
 04/26  21:00:00,0.0,0.0,-1.2971129646373397 
 04/26  22:00:00,0.0,0.0,-1.31029973974272 
 04/26  23:00:00,0.0,0.0,-1.3093206460532483 
 04/26  24:00:00,0.0,0.0,-1.3503009736099019 
 04/27  01:00:00,0.0,0.0,-1.391059555666895 
 04/27  02:00:00,0.0,0.0,-1.4092119593040263 
 04/27  03:00:00,0.0,0.0,-1.4237030501759148 
 04/27  04:00:00,0.0,0.0,-1.4341028807622978 
 04/27  05:00:00,0.0,0.0,-1.4565823863564325 
 04/27  06:00:00,0.0,0.0,-1.48251567473359 
 04/27  07:00:00,0.0,0.0,-1.8259629014602484 
 04/27  08:00:00,0.0,0.0,-2.0329233678734237 
 04/27  09:00:00,0.0,0.0,-2.0574524915616756 
 04/27  10:00:00,0.0,0.0,-2.072846745295652 
 04/27  11:00:00,0.0,0.0,-2.1004955175516555 
 04/27  12:00:00,0.0,0.0,-2.1365203212909815 
 04/27  13:00:00,0.0,0.0,-2.1669691432751909 
 04/27  14:00:00,0.0,0.0,-2.18755359584265 
 04/27  15:00:00,0.0,0.0,-2.203386466939391 
 04/27  16:00:00,0.0,0.0,-2.198945217053348 
 04/27  17:00:00,0.0,0.0,-2.15498578330929 
 04/27  18:00:00,0.0,0.0,-2.1106967470780946 
 04/27  19:00:00,0.0,0.0,-2.0872147385544865 
 04/27  20:00:00,0.0,0.0,-2.117217888018301 
 04/27  21:00:00,0.0,0.0,-1.9830642093687617 
 04/27  22:00:00,0.0,0.0,-1.8491935716406687 
 04/27  23:00:00,0.0,0.0,-1.829440715709855 
 04/27  24:00:00,0.0,0.0,-1.873431917199232 
 04/28  01:00:00,0.0,0.0,-1.923144718368546 
 04/28  02:00:00,0.0,0.0,-1.9316526438661322 
 04/28  03:00:00,0.0,0.0,-1.9361788163162708 
 04/28  04:00:00,0.0,0.0,-1.9425272130022014 
 04/28  05:00:00,0.0,0.0,-1.9493739675044085 
 04/28  06:00:00,0.0,0.0,-1.9606466663268143 
 04/28  07:00:00,0.0,0.0,-2.216421353743814 
 04/28  08:00:00,0.0,0.0,-2.3763076816065906 
 04/28  09:00:00,0.0,0.0,-2.3909073838931005 
 04/28  10:00:00,0.0,0.0,-2.369270158602681 
 04/28  11:00:00,0.0,0.0,-2.332416150810185 
 04/28  12:00:00,0.0,0.0,-2.2739541006869126 
 04/28  13:00:00,0.0,0.0,-2.2671282722666605 
 04/28  14:00:00,0.0,0.0,-2.248955700504868 
 04/28  15:00:00,0.0,0.0,-2.1907267422312057 
 04/28  16:00:00,0.0,0.0,-2.1664052121003856 
 04/28  17:00:00,0.0,0.0,-2.17423835640522 
 04/28  18:00:00,0.0,0.0,-2.2057282888017655 
 04/28  19:00:00,0.0,0.0,-2.231838482962602 
 04/28  20:00:00,0.0,0.0,-2.2841405871969679 
 04/28  21:00:00,260454.66464837077,1.071143174158351e-8,-2.2453515715488536 
 04/28  22:00:00,0.0,0.0,-2.1044558657295995 
 04/28  23:00:00,0.0,0.0,-1.9674314578720976 
 04/28  24:00:00,0.0,0.0,-1.9974037771613574 
 04/29  01:00:00,0.0,0.0,-2.0543664051454186 
 04/29  02:00:00,0.0,0.0,-2.0517438007997925 
 04/29  03:00:00,0.0,0.0,-2.050773257665039 
 04/29  04:00:00,0.0,0.0,-2.0519400580103506 
 04/29  05:00:00,0.0,0.0,-2.0622223817253899 
 04/29  06:00:00,0.0,0.0,-2.0717930422615304 
 04/29  07:00:00,0.0,0.0,-2.2608926678595138 
 04/29  08:00:00,0.0,0.0,-2.376147293024776 
 04/29  09:00:00,0.0,0.0,-2.369663481488129 
 04/29  10:00:00,0.0,0.0,-2.3373983756889165 
 04/29  11:00:00,0.0,0.0,-2.3665830745721778 
 04/29  12:00:00,0.0,0.0,-2.317151914835125 
 04/29  13:00:00,0.0,0.0,-2.207946966623696 
 04/29  14:00:00,0.0,0.0,-2.0799296306494967 
 04/29  15:00:00,0.0,0.0,-1.9241301087516605 
 04/29  16:00:00,0.0,0.0,-1.7721226607059917 
 04/29  17:00:00,0.0,0.0,-1.6509044880221056 
 04/29  18:00:00,0.0,0.0,-1.5989661604168486 
 04/29  19:00:00,0.0,0.0,-1.5998428661553564 
 04/29  20:00:00,0.0,0.0,-1.63497798296709 
 04/29  21:00:00,0.0,0.0,-1.7166922634704003 
 04/29  22:00:00,0.0,0.0,-1.7795309165617169 
 04/29  23:00:00,0.0,0.0,-1.8162790329730639 
 04/29  24:00:00,0.0,0.0,-1.913706684363919 
 04/30  01:00:00,0.0,0.0,-1.9869340705707186 
 04/30  02:00:00,0.0,0.0,-2.0223891077684539 
 04/30  03:00:00,0.0,0.0,-2.0556437593805749 
 04/30  04:00:00,0.0,0.0,-2.0808010950244539 
 04/30  05:00:00,0.0,0.0,-2.0963137022454947 
 04/30  06:00:00,274.61802858944079,0.0,-2.1115351793336019 
 04/30  07:00:00,0.0,0.0,-2.17250090020562 
 04/30  08:00:00,0.0,0.0,-2.191911689278659 
 04/30  09:00:00,0.0,0.0,-2.1576258529741287 
 04/30  10:00:00,0.0,0.0,-2.0918806358595027 
 04/30  11:00:00,0.0,0.0,-2.033445282879457 
 04/30  12:00:00,0.0,0.0,-1.9728740021395186 
 04/30  13:00:00,0.0,0.0,-1.8883758952382839 
 04/30  14:00:00,0.0,0.0,-1.7714675295162544 
 04/30  15:00:00,0.0,0.0,-1.6295754852404079 
 04/30  16:00:00,0.0,0.0,-1.4460907175006184 
 04/30  17:00:00,0.0,0.0,-1.2696857018433452 
 04/30  18:00:00,0.0,0.0,-1.187834476806318 
 04/30  19:00:00,0.0,0.0,-1.2101637057941648 
 04/30  20:00:00,0.0,0.0,-1.3237761817340306 
 04/30  21:00:00,0.0,0.0,-1.4274090466045864 
 04/30  22:00:00,0.0,0.0,-1.3905076576914213 
 04/30  23:00:00,0.0,0.0,-1.2248977281028877 
 04/30  24:00:00,0.0,0.0,-1.0958787762406113 
 05/01  01:00:00,0.0,0.0,-1.621982991292022 
 05/01  02:00:00,0.0,0.0,-1.7464499378307883 
 05/01  03:00:00,0.0,0.0,-1.9190138363550223 
 05/01  04:00:00,0.0,0.0,-2.0051242957046258 
 05/01  05:00:00,0.0,0.0,-2.0165235465282898 
 05/01  06:00:00,0.0,0.0,-2.0369302108553275 
 05/01  07:00:00,0.0,0.0,-2.0945805329274709 
